exchange,exchange_symbol,product_symbol,product_type,price_precision,size_precision,min_size,min_notional,size_per_contract
okx,ANC-USDC,ANC-USDC-SPOT,SPOT,0.000001,0.000001,1,0,1
okx,ANIME-USDC,ANIME-USDC-SPOT,SPOT,0.00001,0.0001,10,0,1
okx,ARB-USDC,ARB-USDC-SPOT,SPOT,0.0001,0.0001,0.1,0,1
okx,ARKM-USDC,ARKM-USDC-SPOT,SPOT,0.0001,0.001,1,0,1
okx,ATH-USDC,ATH-USDC-SPOT,SPOT,0.00001,0.1,100,0,1
okx,ATOM-USDC,ATOM-USDC-SPOT,SPOT,0.002,0.0001,0.1,0,1
okx,AUCTION-USDC,AUCTION-USDC-SPOT,SPOT,0.01,0.00001,0.1,0,1
okx,AVAX-USDC,AVAX-USDC-SPOT,SPOT,0.001,0.000001,0.1,0,1
okx,BAL-USDC,BAL-USDC-SPOT,SPOT,0.0001,0.000001,1,0,1
okx,BAND-USDC,BAND-USDC-SPOT,SPOT,0.0001,0.001,1,0,1
okx,BANANA-USDC,BANANA-USDC-SPOT,SPOT,0.01,0.0001,0.1,0,1
okx,BIO-USDC,BIO-USDC-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,BLOC-USDC,BLOC-USDC-SPOT,SPOT,0.0001,0.001,10,0,1
okx,BNB-USDC,BNB-USDC-SPOT,SPOT,0.01,0.000001,0.01,0,1
okx,BNT-USDC,BNT-USDC-SPOT,SPOT,0.0001,0.000001,10,0,1
okx,BOME-USDC,BOME-USDC-SPOT,SPOT,0.000001,1,1000,0,1
okx,BONE-USDC,BONE-USDC-SPOT,SPOT,0.0001,0.001,1,0,1
okx,BRETT-USDC,BRETT-USDC-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,BSV-USDC,BSV-USDC-SPOT,SPOT,0.01,0.0001,0.1,0,1
okx,BTT-USDC,BTT-USDC-SPOT,SPOT,0.0000000001,1,1000000,0,1
okx,BZZ-USDC,BZZ-USDC-SPOT,SPOT,0.0001,0.01,10,0,1
okx,CAPO-USDC,CAPO-USDC-SPOT,SPOT,0.00001,0.1,100,0,1
okx,CAT-USDC,CAT-USDC-SPOT,SPOT,0.000000001,1,100000,0,1
okx,CELR-USDC,CELR-USDC-SPOT,SPOT,0.00001,0.0001,1,0,1
okx,CETUS-USDC,CETUS-USDC-SPOT,SPOT,0.0001,0.01,10,0,1
okx,CFX-USDC,CFX-USDC-SPOT,SPOT,0.00001,0.00001,1,0,1
okx,CHAT-USDC,CHAT-USDC-SPOT,SPOT,0.000001,0.000001,100,0,1
okx,CNTM-USDC,CNTM-USDC-SPOT,SPOT,0.0001,0.01,10,0,1
okx,COMP-USDC,COMP-USDC-SPOT,SPOT,0.01,0.0001,0.1,0,1
okx,CRO-USDC,CRO-USDC-SPOT,SPOT,0.00001,0.000001,10,0,1
okx,CRV-USDC,CRV-USDC-SPOT,SPOT,0.0001,0.001,1,0,1
okx,CTC-USDC,CTC-USDC-SPOT,SPOT,0.001,0.001,1,0,1
okx,CVC-USDC,CVC-USDC-SPOT,SPOT,0.00001,0.1,100,0,1
okx,DAI-USDC,DAI-USDC-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,DEGEN-USDC,DEGEN-USDC-SPOT,SPOT,0.000001,1,1000,0,1
okx,DEP-USDC,DEP-USDC-SPOT,SPOT,0.000001,0.000001,10,0,1
okx,DGB-USDC,DGB-USDC-SPOT,SPOT,0.000001,0.01,100,0,1
okx,DMG-USDC,DMG-USDC-SPOT,SPOT,0.00001,0.000001,10,0,1
okx,DOGS-USDC,DOGS-USDC-SPOT,SPOT,0.000001,1,1000,0,1
okx,DORA-USDC,DORA-USDC-SPOT,SPOT,0.00001,0.1,100,0,1
okx,DOT-USDC,DOT-USDC-SPOT,SPOT,0.001,0.000001,0.1,0,1
okx,DYDX-USDC,DYDX-USDC-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,ENJ-USDC,ENJ-USDC-SPOT,SPOT,0.0001,0.001,1,0,1
okx,EOS-USDC,EOS-USDC-SPOT,SPOT,0.0001,0.000001,0.1,0,1
okx,ETC-USDC,ETC-USDC-SPOT,SPOT,0.01,0.000001,0.1,0,1
okx,ETHW-USDC,ETHW-USDC-SPOT,SPOT,0.001,0.0001,1,0,1
okx,ETHFI-USDC,ETHFI-USDC-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,FAIR-USDC,FAIR-USDC-SPOT,SPOT,0.00001,0.1,100,0,1
okx,FET-USDC,FET-USDC-SPOT,SPOT,0.0001,0.001,10,0,1
okx,FIL-USDC,FIL-USDC-SPOT,SPOT,0.001,0.0001,0.1,0,1
okx,FLOKI-USDC,FLOKI-USDC-SPOT,SPOT,0.00000001,1,10000,0,1
okx,FRONT-USDC,FRONT-USDC-SPOT,SPOT,0.0001,0.01,10,0,1
okx,FTM-USDC,FTM-USDC-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,FXS-USDC,FXS-USDC-SPOT,SPOT,0.001,0.001,1,0,1
okx,GARI-USDC,GARI-USDC-SPOT,SPOT,0.0001,0.000001,100,0,1
okx,GAS-USDC,GAS-USDC-SPOT,SPOT,0.001,0.001,1,0,1
okx,GOAT-USDC,GOAT-USDC-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,GPT-USDC,GPT-USDC-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,GRT-USDC,GRT-USDC-SPOT,SPOT,0.0001,0.000001,1,0,1
okx,HC-USDC,HC-USDC-SPOT,SPOT,0.0001,0.001,1,0,1
okx,HMSTR-USDC,HMSTR-USDC-SPOT,SPOT,0.000001,0.0001,1,0,1
okx,ICP-USDC,ICP-USDC-SPOT,SPOT,0.01,0.00001,0.01,0,1
okx,ICX-USDC,ICX-USDC-SPOT,SPOT,0.0001,0.01,10,0,1
okx,ID-USDC,ID-USDC-SPOT,SPOT,0.0001,0.001,10,0,1
okx,INJ-USDC,INJ-USDC-SPOT,SPOT,0.01,0.00001,0.1,0,1
okx,IOST-USDC,IOST-USDC-SPOT,SPOT,0.00001,0.1,0.1,0,1
okx,IOTA-USDC,IOTA-USDC-SPOT,SPOT,0.0001,0.000001,10,0,1
okx,JFI-USDC,JFI-USDC-SPOT,SPOT,0.1,0.00001,0.01,0,1
okx,JOE-USDC,JOE-USDC-SPOT,SPOT,0.0001,0.000001,1,0,1
okx,KAITO-USDC,KAITO-USDC-SPOT,SPOT,0.001,0.001,1,0,1
okx,KLAY-USDC,KLAY-USDC-SPOT,SPOT,0.0001,0.0001,10,0,1
okx,KNC-USDC,KNC-USDC-SPOT,SPOT,0.0001,0.000001,10,0,1
okx,LDO-USDC,LDO-USDC-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,LINK-USDC,LINK-USDC-SPOT,SPOT,0.001,0.0001,0.1,0,1
okx,LPT-USDC,LPT-USDC-SPOT,SPOT,0.001,0.0001,1,0,1
okx,LQTY-USDC,LQTY-USDC-SPOT,SPOT,0.001,0.0001,1.4,0,1
okx,LRC-USDC,LRC-USDC-SPOT,SPOT,0.0001,0.01,10,0,1
okx,LSK-USDC,LSK-USDC-SPOT,SPOT,0.001,0.001,1,0,1
okx,MAGIC-USDC,MAGIC-USDC-SPOT,SPOT,0.0001,0.000001,1,0,1
okx,MATIC-USDC,MATIC-USDC-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,MAX-USDC,MAX-USDC-SPOT,SPOT,0.0001,0.01,10,0,1
okx,MDT-USDC,MDT-USDC-SPOT,SPOT,0.00001,0.1,100,0,1
okx,ME-USDC,ME-USDC-SPOT,SPOT,0.001,0.0001,1,0,1
okx,MEME-USDC,MEME-USDC-SPOT,SPOT,0.00001,0.01,100,0,1
okx,MERL-USDC,MERL-USDC-SPOT,SPOT,0.00001,0.001,1,0,1
okx,MEW-USDC,MEW-USDC-SPOT,SPOT,0.000001,0.1,1000,0,1
okx,MKR-USDC,MKR-USDC-SPOT,SPOT,0.1,0.000001,0.001,0,1
okx,MOODENG-USDC,MOODENG-USDC-SPOT,SPOT,0.00001,0.01,10,0,1
okx,NAS-USDC,NAS-USDC-SPOT,SPOT,0.0001,0.01,10,0,1
okx,NC-USDC,NC-USDC-SPOT,SPOT,0.00001,0.0001,1,0,1
okx,NEAR-USDC,NEAR-USDC-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,NEO-USDC,NEO-USDC-SPOT,SPOT,0.01,0.00001,0.1,0,1
okx,NOT-USDC,NOT-USDC-SPOT,SPOT,0.00001,0.1,100,0,1
okx,OAS-USDC,OAS-USDC-SPOT,SPOT,0.00001,0.1,100,0,1
okx,OM-USDC,OM-USDC-SPOT,SPOT,0.001,0.0001,0.1,0,1
okx,ONDO-USDC,ONDO-USDC-SPOT,SPOT,0.0001,0.001,1,0,1
okx,ONE-USDC,ONE-USDC-SPOT,SPOT,0.00001,0.01,100,0,1
okx,ONT-USDC,ONT-USDC-SPOT,SPOT,0.0001,0.001,1,0,1
okx,PENGU-USDC,PENGU-USDC-SPOT,SPOT,0.000001,0.001,10,0,1
okx,PEPE-USDC,PEPE-USDC-SPOT,SPOT,0.000000001,1,100000,0,1
okx,PIXEL-USDC,PIXEL-USDC-SPOT,SPOT,0.0001,0.01,10,0,1
okx,PNUT-USDC,PNUT-USDC-SPOT,SPOT,0.0001,0.01,1,0,1
okx,POL-USDC,POL-USDC-SPOT,SPOT,0.001,0.001,1,0,1
okx,PRCL-USDC,PRCL-USDC-SPOT,SPOT,0.0001,0.001,1,0,1
okx,PYTH-USDC,PYTH-USDC-SPOT,SPOT,0.0001,0.001,10,0,1
okx,QTUM-USDC,QTUM-USDC-SPOT,SPOT,0.001,0.000001,0.1,0,1
okx,RACA-USDC,RACA-USDC-SPOT,SPOT,0.0000001,1,10000,0,1
okx,RAY-USDC,RAY-USDC-SPOT,SPOT,0.001,0.0001,1,0,1
okx,RDNT-USDC,RDNT-USDC-SPOT,SPOT,0.00001,0.001,10,0,1
okx,RIO-USDC,RIO-USDC-SPOT,SPOT,0.001,0.001,1,0,1
okx,RNDR-USDC,RNDR-USDC-SPOT,SPOT,0.0001,0.001,1,0,1
okx,RON-USDC,RON-USDC-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,RVN-USDC,RVN-USDC-SPOT,SPOT,0.00001,0.1,100,0,1
okx,SAFE-USDC,SAFE-USDC-SPOT,SPOT,0.001,0.001,1,0,1
okx,SATS-USDC,SATS-USDC-SPOT,SPOT,0.0000000000001,1,100000,0,1
okx,SCR-USDC,SCR-USDC-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,SKL-USDC,SKL-USDC-SPOT,SPOT,0.00001,0.001,10,0,1
okx,SLERF-USDC,SLERF-USDC-SPOT,SPOT,0.0001,0.01,10,0,1
okx,SSWP-USDC,SSWP-USDC-SPOT,SPOT,0.0001,0.001,10,0,1
okx,STETH-USDC,STETH-USDC-SPOT,SPOT,0.1,0.000001,0.001,0,1
okx,STRK-USDC,STRK-USDC-SPOT,SPOT,0.001,0.0001,1,0,1
okx,SUI-USDC,SUI-USDC-SPOT,SPOT,0.001,0.001,1,0,1
okx,SUSHI-USDC,SUSHI-USDC-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,TCT-USDC,TCT-USDC-SPOT,SPOT,0.0001,0.01,10,0,1
okx,TEST3100-USDC,TEST3100-USDC-SPOT,SPOT,0.001,0.001,1,0,1
okx,TIA-USDC,TIA-USDC-SPOT,SPOT,0.001,0.0001,1,0,1
okx,TMTG-USDC,TMTG-USDC-SPOT,SPOT,0.0001,0.01,10,0,1
okx,TNSR-USDC,TNSR-USDC-SPOT,SPOT,0.0001,0.001,1,0,1
okx,TON-USDC,TON-USDC-SPOT,SPOT,0.001,0.0001,1,0,1
okx,TOPC-USDC,TOPC-USDC-SPOT,SPOT,0.000001,1,1000,0,1
okx,TORN-USDC,TORN-USDC-SPOT,SPOT,0.01,0.0001,0.1,0,1
okx,TRX-USDC,TRX-USDC-SPOT,SPOT,0.00001,0.0001,10,0,1
okx,UNI-USDC,UNI-USDC-SPOT,SPOT,0.001,0.0001,0.1,0,1
okx,USDT-USDC,USDT-USDC-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,VELA-USDC,VELA-USDC-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,VENOM-USDC,VENOM-USDC-SPOT,SPOT,0.0001,0.0001,10,0,1
okx,VINE-USDC,VINE-USDC-SPOT,SPOT,0.00001,0.01,10,0,1
okx,W-USDC,W-USDC-SPOT,SPOT,0.0001,0.001,1,0,1
okx,WIF-USDC,WIF-USDC-SPOT,SPOT,0.0001,0.001,1,0,1
okx,WLD-USDC,WLD-USDC-SPOT,SPOT,0.001,0.001,1,0,1
okx,X-USDC,X-USDC-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,XAUT-USDC,XAUT-USDC-SPOT,SPOT,0.1,0.000001,0.001,0,1
okx,XEM-USDC,XEM-USDC-SPOT,SPOT,0.0001,0.0001,10,0,1
okx,XLM-USDC,XLM-USDC-SPOT,SPOT,0.00001,0.000001,10,0,1
okx,XPO-USDC,XPO-USDC-SPOT,SPOT,0.0001,0.001,1,0,1
okx,XTZ-USDC,XTZ-USDC-SPOT,SPOT,0.001,0.000001,0.1,0,1
okx,XUC-USDC,XUC-USDC-SPOT,SPOT,0.00001,0.01,10,0,1
okx,YGG-USDC,YGG-USDC-SPOT,SPOT,0.0001,0.001,10,0,1
okx,YOYO-USDC,YOYO-USDC-SPOT,SPOT,0.001,0.001,1,0,1
okx,ZBCN-USDC,ZBCN-USDC-SPOT,SPOT,0.00001,0.1,100,0,1
okx,ZEN-USDC,ZEN-USDC-SPOT,SPOT,0.0001,0.01,10,0,1
okx,ZERO-USDC,ZERO-USDC-SPOT,SPOT,0.0000001,1,1000,0,1
okx,ZETA-USDC,ZETA-USDC-SPOT,SPOT,0.001,0.0001,1,0,1
okx,ZEUS-USDC,ZEUS-USDC-SPOT,SPOT,0.0001,0.001,1,0,1
okx,ZIL-USDC,ZIL-USDC-SPOT,SPOT,0.00001,0.0001,100,0,1
okx,ZK-USDC,ZK-USDC-SPOT,SPOT,0.00001,0.0001,1,0,1
okx,ZKS-USDC,ZKS-USDC-SPOT,SPOT,0.0001,0.001,1,0,1
okx,ZRO-USDC,ZRO-USDC-SPOT,SPOT,0.001,0.001,1,0,1
okx,ETH-BTC,ETH-BTC-SPOT,SPOT,0.00001,0.000001,0.0001,0,1
okx,OKB-BTC,OKB-BTC-SPOT,SPOT,0.0000001,0.0001,1,0,1
okx,LTC-BTC,LTC-BTC-SPOT,SPOT,0.00000001,0.0001,1,0,1
okx,BCH-BTC,BCH-BTC-SPOT,SPOT,0.000001,0.0001,0.01,0,1
okx,DOGE-BTC,DOGE-BTC-SPOT,SPOT,0.0000001,0.0001,10,0,1
okx,TRUMP-BTC,TRUMP-BTC-SPOT,SPOT,0.0000001,0.0001,0.1,0,1
okx,XRP-BTC,XRP-BTC-SPOT,SPOT,0.000000001,0.001,10,0,1
okx,AAVE-BTC,AAVE-BTC-SPOT,SPOT,0.000001,0.0001,0.01,0,1
okx,ACT-BTC,ACT-BTC-SPOT,SPOT,0.0001,0.001,1,0,1
okx,ADA-BTC,ADA-BTC-SPOT,SPOT,0.00000001,1,10,0,1
okx,ANIME-BTC,ANIME-BTC-SPOT,SPOT,0.000000001,0.001,1,0,1
okx,ARKM-BTC,ARKM-BTC-SPOT,SPOT,0.0000001,0.001,1,0,1
okx,ATOM-BTC,ATOM-BTC-SPOT,SPOT,0.0000001,0.0001,0.1,0,1
okx,AVAX-BTC,AVAX-BTC-SPOT,SPOT,0.0000001,0.0001,0.1,0,1
okx,BANANA-BTC,BANANA-BTC-SPOT,SPOT,0.0000001,0.0001,0.0001,0,1
okx,BOME-BTC,BOME-BTC-SPOT,SPOT,0.0000000001,1,1000,0,1
okx,BRETT-BTC,BRETT-BTC-SPOT,SPOT,0.0000001,0.0001,0.001,0,1
okx,BSV-BTC,BSV-BTC-SPOT,SPOT,0.0000001,0.0001,0.1,0,1
okx,CNTM-BTC,CNTM-BTC-SPOT,SPOT,0.00000001,0.01,10,0,1
okx,CRV-BTC,CRV-BTC-SPOT,SPOT,0.00000001,0.0001,10,0,1
okx,CVC-BTC,CVC-BTC-SPOT,SPOT,0.00000001,1,10,0,1
okx,DEGEN-BTC,DEGEN-BTC-SPOT,SPOT,0.0000000001,1,1000,0,1
okx,DGB-BTC,DGB-BTC-SPOT,SPOT,0.000000001,1,100,0,1
okx,DOGS-BTC,DOGS-BTC-SPOT,SPOT,0.0000000001,1,1000,0,1
okx,DOT-BTC,DOT-BTC-SPOT,SPOT,0.000000001,0.0001,0.1,0,1
okx,EOS-BTC,EOS-BTC-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,ETC-BTC,ETC-BTC-SPOT,SPOT,0.0000001,0.00001,0.1,0,1
okx,FIL-BTC,FIL-BTC-SPOT,SPOT,0.00000001,0.0001,1,0,1
okx,GOAT-BTC,GOAT-BTC-SPOT,SPOT,0.0000001,0.0001,1,0,1
okx,IOST-BTC,IOST-BTC-SPOT,SPOT,0.0000000001,1,1000,0,1
okx,KAITO-BTC,KAITO-BTC-SPOT,SPOT,0.00000001,0.001,1,0,1
okx,LINK-BTC,LINK-BTC-SPOT,SPOT,0.0000001,0.001,10,0,1
okx,MATIC-BTC,MATIC-BTC-SPOT,SPOT,0.00000001,0.0001,1,0,1
okx,MAX-BTC,MAX-BTC-SPOT,SPOT,0.00000001,0.001,10,0,1
okx,ME-BTC,ME-BTC-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,MEME-BTC,MEME-BTC-SPOT,SPOT,0.0000000001,0.01,100,0,1
okx,MSN-BTC,MSN-BTC-SPOT,SPOT,0.00000001,0.001,1,0,1
okx,NAS-BTC,NAS-BTC-SPOT,SPOT,0.0000000001,1,1000,0,1
okx,NC-BTC,NC-BTC-SPOT,SPOT,0.000000001,0.001,1,0,1
okx,OKT-BTC,OKT-BTC-SPOT,SPOT,0.0000001,0.000001,0.1,0,1
okx,OM-BTC,OM-BTC-SPOT,SPOT,0.000000001,0.01,1,0,1
okx,OMG-BTC,OMG-BTC-SPOT,SPOT,0.0000001,0.0001,0.1,0,1
okx,PAX-BTC,PAX-BTC-SPOT,SPOT,0.0000001,0.001,1,0,1
okx,PENGU-BTC,PENGU-BTC-SPOT,SPOT,0.0000001,0.0001,1,0,1
okx,PIXEL-BTC,PIXEL-BTC-SPOT,SPOT,0.000000001,0.01,10,0,1
okx,POL-BTC,POL-BTC-SPOT,SPOT,0.000000001,0.01,10,0,1
okx,SHIB-BTC,SHIB-BTC-SPOT,SPOT,0.0000000000001,1,100000,0,1
okx,SLERF-BTC,SLERF-BTC-SPOT,SPOT,0.00000001,0.01,10,0,1
okx,SSWP-BTC,SSWP-BTC-SPOT,SPOT,0.0000001,0.0001,1,0,1
okx,TIA-BTC,TIA-BTC-SPOT,SPOT,0.0000001,0.0001,1,0,1
okx,TRX-BTC,TRX-BTC-SPOT,SPOT,0.000000001,0.01,100,0,1
okx,VENOM-BTC,VENOM-BTC-SPOT,SPOT,0.00000001,1,1,0,1
okx,VINE-BTC,VINE-BTC-SPOT,SPOT,0.00000001,0.001,10,0,1
okx,XEM-BTC,XEM-BTC-SPOT,SPOT,0.0000000001,0.01,10,0,1
okx,XPO-BTC,XPO-BTC-SPOT,SPOT,0.0000001,0.001,1,0,1
okx,OKB-ETH,OKB-ETH-SPOT,SPOT,0.000001,0.000001,0.1,0,1
okx,DOGE-ETH,DOGE-ETH-SPOT,SPOT,0.00000001,0.0001,10,0,1
okx,SOL-ETH,SOL-ETH-SPOT,SPOT,0.00001,0.0001,0.001,0,1
okx,PI-ETH,PI-ETH-SPOT,SPOT,0.000001,0.00001,0.0001,0,1
okx,TRUMP-ETH,TRUMP-ETH-SPOT,SPOT,0.000001,0.0001,0.1,0,1
okx,XRP-ETH,XRP-ETH-SPOT,SPOT,0.0000001,0.001,1,0,1
okx,IP-ETH,IP-ETH-SPOT,SPOT,0.00001,0.0001,1,0,1
okx,ACT-ETH,ACT-ETH-SPOT,SPOT,0.0001,0.001,1,0,1
okx,ADA-ETH,ADA-ETH-SPOT,SPOT,0.00001,1,10,0,1
okx,ANIME-ETH,ANIME-ETH-SPOT,SPOT,0.0000001,0.0001,1,0,1
okx,ARKM-ETH,ARKM-ETH-SPOT,SPOT,0.001,0.001,1,0,1
okx,ATOM-ETH,ATOM-ETH-SPOT,SPOT,0.000001,0.0001,0.1,0,1
okx,AZY-ETH,AZY-ETH-SPOT,SPOT,0.0000001,0.0001,10,0,1
okx,BANANA-ETH,BANANA-ETH-SPOT,SPOT,0.01,0.0001,0.001,0,1
okx,BETH-ETH,BETH-ETH-SPOT,SPOT,0.0001,0.000001,0.001,0,1
okx,BOME-ETH,BOME-ETH-SPOT,SPOT,0.000000001,1,1000,0,1
okx,BRETT-ETH,BRETT-ETH-SPOT,SPOT,0.0000001,0.0001,0.001,0,1
okx,CTC-ETH,CTC-ETH-SPOT,SPOT,0.00000001,0.001,1000,0,1
okx,CVC-ETH,CVC-ETH-SPOT,SPOT,0.0000001,1,10,0,1
okx,DEGEN-ETH,DEGEN-ETH-SPOT,SPOT,0.000000001,1,1000,0,1
okx,DOGS-ETH,DOGS-ETH-SPOT,SPOT,0.000000001,1,1000,0,1
okx,FIL-ETH,FIL-ETH-SPOT,SPOT,0.000001,0.0001,0.1,0,1
okx,GOAT-ETH,GOAT-ETH-SPOT,SPOT,0.0000001,0.0001,1,0,1
okx,ICP-ETH,ICP-ETH-SPOT,SPOT,0.0000001,0.01,0.1,0,1
okx,IOST-ETH,IOST-ETH-SPOT,SPOT,0.00000001,1,1000,0,1
okx,KAITO-ETH,KAITO-ETH-SPOT,SPOT,0.0000001,0.0001,1,0,1
okx,KLAY-ETH,KLAY-ETH-SPOT,SPOT,0.0000001,0.00001,1,0,1
okx,LINK-ETH,LINK-ETH-SPOT,SPOT,0.000001,0.001,0.1,0,1
okx,MASK-ETH,MASK-ETH-SPOT,SPOT,0.000001,0.0001,1,0,1
okx,MAX-ETH,MAX-ETH-SPOT,SPOT,0.0000001,0.01,10,0,1
okx,MEME-ETH,MEME-ETH-SPOT,SPOT,0.00000001,0.01,100,0,1
okx,OKT-ETH,OKT-ETH-SPOT,SPOT,0.00001,0.000001,0.1,0,1
okx,PAX-ETH,PAX-ETH-SPOT,SPOT,0.000001,0.01,1,0,1
okx,PENGU-ETH,PENGU-ETH-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,PIXEL-ETH,PIXEL-ETH-SPOT,SPOT,0.0000001,0.01,10,0,1
okx,POL-ETH,POL-ETH-SPOT,SPOT,0.0000001,0.001,1,0,1
okx,SAND-ETH,SAND-ETH-SPOT,SPOT,0.0000001,0.01,1,0,1
okx,SOLV-ETH,SOLV-ETH-SPOT,SPOT,0.0000001,0.0001,1,0,1
okx,TIA-ETH,TIA-ETH-SPOT,SPOT,0.000001,0.0001,1,0,1
okx,VENOM-ETH,VENOM-ETH-SPOT,SPOT,0.0000001,1,1,0,1
okx,XEM-ETH,XEM-ETH-SPOT,SPOT,0.0000001,0.01,10,0,1
okx,ADA-OKB,ADA-OKB-SPOT,SPOT,0.0001,0.000001,10,0,1
okx,ALGO-OKB,ALGO-OKB-SPOT,SPOT,0.00001,0.000001,1,0,1
okx,ARKM-OKB,ARKM-OKB-SPOT,SPOT,0.00001,0.001,1,0,1
okx,ATOM-OKB,ATOM-OKB-SPOT,SPOT,0.0001,0.001,0.1,0,1
okx,AVAX-OKB,AVAX-OKB-SPOT,SPOT,0.0001,0.0001,0.1,0,1
okx,BAL-OKB,BAL-OKB-SPOT,SPOT,0.0001,0.0001,0.1,0,1
okx,BAND-OKB,BAND-OKB-SPOT,SPOT,0.00001,0.000001,1,0,1
okx,BNT-OKB,BNT-OKB-SPOT,SPOT,0.00001,0.000001,1,0,1
okx,BTM-OKB,BTM-OKB-SPOT,SPOT,0.000001,0.000001,10,0,1
okx,BZZ-OKB,BZZ-OKB-SPOT,SPOT,0.00001,0.000001,1,0,1
okx,CELO-OKB,CELO-OKB-SPOT,SPOT,0.00001,0.000001,1,0,1
okx,CRV-OKB,CRV-OKB-SPOT,SPOT,0.00001,0.000001,1,0,1
okx,CVC-OKB,CVC-OKB-SPOT,SPOT,0.00001,0.000001,1,0,1
okx,DEGEN-OKB,DEGEN-OKB-SPOT,SPOT,0.0000001,1,1000,0,1
okx,DEP-OKB,DEP-OKB-SPOT,SPOT,0.00001,0.0001,10,0,1
okx,DOGS-OKB,DOGS-OKB-SPOT,SPOT,0.0000001,1,1000,0,1
okx,EOS-OKB,EOS-OKB-SPOT,SPOT,0.0001,0.000001,0.1,0,1
okx,FIL-OKB,FIL-OKB-SPOT,SPOT,0.001,0.000001,0.1,0,1
okx,FTM-OKB,FTM-OKB-SPOT,SPOT,0.00001,0.000001,1,0,1
okx,ICP-OKB,ICP-OKB-SPOT,SPOT,0.0001,0.000001,0.01,0,1
okx,JFI-OKB,JFI-OKB-SPOT,SPOT,0.0001,0.00001,0.01,0,1
okx,LINK-OKB,LINK-OKB-SPOT,SPOT,0.0001,0.000001,0.1,0,1
okx,LPT-OKB,LPT-OKB-SPOT,SPOT,0.0001,0.000001,0.1,0,1
okx,LSK-OKB,LSK-OKB-SPOT,SPOT,0.00001,0.000001,1,0,1
okx,NEAR-OKB,NEAR-OKB-SPOT,SPOT,0.0001,0.000001,0.1,0,1
okx,NYM-OKB,NYM-OKB-SPOT,SPOT,0.00001,0.0001,1,0,1
okx,PAX-OKB,PAX-OKB-SPOT,SPOT,0.00001,0.0001,1,0,1
okx,PIXEL-OKB,PIXEL-OKB-SPOT,SPOT,0.00001,0.01,10,0,1
okx,POL-OKB,POL-OKB-SPOT,SPOT,0.00001,0.001,1,0,1
okx,QTUM-OKB,QTUM-OKB-SPOT,SPOT,0.0001,0.000001,0.1,0,1
okx,BCH-DAI,BCH-DAI-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,PI-DAI,PI-DAI-SPOT,SPOT,0.0001,0.001,1,0,1
okx,TRUMP-DAI,TRUMP-DAI-SPOT,SPOT,0.001,0.0001,0.1,0,1
okx,IP-DAI,IP-DAI-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,ADA-DAI,ADA-DAI-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,ANIME-DAI,ANIME-DAI-SPOT,SPOT,0.00001,0.0001,1,0,1
okx,BANANA-DAI,BANANA-DAI-SPOT,SPOT,0.01,0.0001,0.1,0,1
okx,BERA-DAI,BERA-DAI-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,BIO-DAI,BIO-DAI-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,BRETT-DAI,BRETT-DAI-SPOT,SPOT,0.00001,0.0001,1,0,1
okx,GOAT-DAI,GOAT-DAI-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,KAITO-DAI,KAITO-DAI-SPOT,SPOT,0.001,0.001,1,0,1
okx,NC-DAI,NC-DAI-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,NEO-DAI,NEO-DAI-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,PENGU-DAI,PENGU-DAI-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,QTUM-DAI,QTUM-DAI-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,SC-DAI,SC-DAI-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,SCR-DAI,SCR-DAI-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,SOLV-DAI,SOLV-DAI-SPOT,SPOT,0.00001,0.01,0.1,0,1
okx,SSWP-DAI,SSWP-DAI-SPOT,SPOT,0.0001,0.0001,1,0,1
